Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07008070,"BRL[235.4500000000000000],BRZ[-1.3996098800000000],TRX[0.0000460000000000],USDT[0.5500000049009705]"
07008080,USD[20.0000000000000000]
07008090,GALA[1.1138306900000000]
07008091,"BRL[1262.4500000000000000],BRZ[0.2509241400000000],TRX[0.0001520000000000],USDT[0.0000000108897073]"
07008102,"CHZ[199.9900000000000000],FTT[18.1931342319280000],RAY[59.7285958300000000],SRM[186.7676632300000000],SRM_LOCKED[0.1426428200000000],USD[0.3394031642590950],USDT[0.0000000138775148]"
07008107,USD[0.0000037743371292]
07008109,"BTC[0.0000000004600000],ETH[0.0000000093671684],USD[0.0000110209609247]"
07008116,BTC[0.1016780100000000]
07008122,"AKRO[7.0000000000000000],ATOM[0.0000000300000000],AXS[0.0000000100000000],BAO[32.0000000000000000],BCH[0.0003835700000000],BLT[0.0000000200000000],BRZ[0.5086969100000000],BTC[0.0972102200000000],CEL[223.7357485800000000],CVX[0.0065778200000000],DMG[0.2941189200000000],ETH[0.3277197491841743],GBP[0.0000000001450000],GENE[0.0611967200000000],KIN[39.0000000000000000],KSOS[1546.5650242300000000],MEDIA[0.0000002000000000],MTA[0.0000003800000000],REAL[0.0000000100000000],RSR[3.0000000000000000],SOL[20.3637646800000000],SUN[6.0285808800000000],TRX[10.0000000000000000],UBXT[6.0000000000000000],USD[0.4316693249346076],USDT[0.1383552978874168],XRP[1076.6455802000000000]"
07008130,"DOGE[10.2613038100000000],GHS[0.0000000087112567]"
07008156,"BRZ[0.9929788200000000],USD[0.0852915018756544]"
07008159,"ATOM[12.5831946200000000],BAO[3.0000000000000000],BTC[0.0000000500000000],DENT[1.0000000000000000],ETH[0.0676252500000000],GBP[79.4099483146902772],USD[0.0000003339526650]"
07008161,USD[0.0002437100600000]
07008163,USD[0.0061163396650000]
07008170,BUSD[236.4864860000000000]
07008173,"BTC[0.0007987700000000],ETH[0.4317133500000000],USDT[1001.6233877600000000]"
07008177,"TRX[0.0000100000000000],USD[0.0000000111780084],USDT[0.0000000019818713]"
07008184,"DENT[1.0000000000000000],TRX[1.0000000000000000],USDT[3432.0824163683286252]"
07008185,"EUR[0.0000000063344590],TOMO[1.0000000000000000],USDT[0.2275767700000000]"
07008219,"AUD[0.0000179967438681],BAO[1.0000000000000000],KIN[1.0000000000000000],TRX[1.0000000000000000]"
07008230,"ALPHA[1.0000000000000000],DENT[1.0000000000000000],FTT[32413.8536960400000000],HT[0.0552217100000000],JST[5.7741333400000000],TRX[0.2235674800000000],USD[17782.3907449407233790],USDT[1.4663122662125000]"
07008241,"TRX[0.0100880000000000],USDT[0.0051310000000000]"
07008248,"USDT[0.0000000075000000],XRP[0.1237170000000000]"
07008250,"BNB[0.0002103100000000],BTC[0.0000121500000000],MATIC[0.0021752700000000],USDT[0.0179637068500000],XRP[0.0619144800000000]"
07008259,USDT[8.5500000000000000]
07008282,"AKRO[1.0000000000000000],BAO[2.0000000000000000],DENT[1.0000000000000000],EUR[47.8889810623542647],GBP[0.0000000029820115],KIN[3.0000000000000000],MATIC[1.0000182600000000],RSR[1.0000000000000000],TRX[0.0000850000000000],UBXT[1.0000000000000000],USD[0.0000000137101968],USDT[0.0000000101280161]"
07008290,USDT[0.0007390000000000]
07008291,"TRX[0.0000060000000000],USDT[0.0460325400000000]"
07008308,"USD[0.0000000045518140],USDT[0.0058457864775209]"
07008326,"BTC[0.0000013033965000],USD[2.3021438781960000]"
07008335,"BRZ[0.0383800400000000],TRX[0.0000950000000000],USDT[54.1500000006907492]"
07008339,ETH[7.0494592100000000]
07008353,"AUD[0.0000000003187241],BAO[3.0000000000000000],ETH[0.0000000900000000],SHIB[1234305.9545582600000000]"
07008358,USD[0.0090741074600000]
07008359,USD[0.1372612500000000]
07008361,"BRZ[0.0028873600000000],TRX[0.0000090000000000],USDT[0.0000000110202560]"
07008372,"TRX[0.0000150000000000],USDT[0.2402313320000000]"
07008379,"ETHW[0.9725292700000000],USD[1.7542166504000000]"
07008383,"ETH[0.0008485700000000],GALA[3.7038881100000000],USD[0.0029384967500000],USDT[0.0472150600000000]"
07008386,"ASDBULL[499946.8000000000000000],BCHBULL[9628563.6000000000000000],BNBBULL[5.1893521000000000],BULL[2.1559703600000000],COMPBULL[2250000.0000000000000000],DOGEBULL[5416.6181000000000000],FTT[9.1000000000000000],HTBULL[1558.7037900000000000],KNCBULL[132000.0000000000000000],LINKBULL[47000.0000000000000000],MATICBULL[422152.2340000000000000],OKBBULL[115.9805820000000000],PRIVBULL[1929.7226000000000000],TRX[0.0000530000000000],TRXBULL[1409.7321000000000000],UNISWAPBULL[290.9901200000000000],USD[4.2729536237750000],USDT[0.0000000118983188],VETBULL[60000.0000000000000000],XRPBULL[5726053.8000000000000000]"
07008389,XRP[356.6200000000000000]
07008395,USD[0.0063126876000000]
07008406,XRP[1362.8233659300000000]
07008407,USD[0.0061163396650000]
07008408,USD[2209.5440500738423848]
07008420,"KIN[1.0000000000000000],USD[0.0000000038059360],XRP[199.6004478000000000]"
07008436,USD[0.0040039904460146]
07008438,USD[0.4242363730000000]
07008439,"USD[0.0000000093441600],USDT[0.0000000666259685]"
07008445,"AKRO[1.0000000000000000],DENT[1.0000000000000000],KIN[1.0000000000000000],TRX[0.0000150000000000],USD[0.0000000072343895],USDT[0.0000914131773958]"
07008455,USDT[0.0000000093831320]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07008460,"ETH[0.3013300000000000],USD[-100.09563604400000000000000000]"
07008472,"ETH[0.0017262395762784],FTT[0.0000000043371100]"
07008474,"USD[0.0000000088079238],USDT[530.8403363178158009]"
07008475,"USD[0.0000000036460209],USDT[0.0055591825897977]"
07008479,USD[2.1981224600000000]
07008480,USD[0.0000000033944400]
07008484,USDT[0.0020201035496761]
07008498,"TRX[0.0000770000000000],USDT[23746.0207283000000000]"
07008518,"GBP[150.1232558546420000],TRX[0.0000070000000000],USD[0.0000000057932204],USDT[0.0003254000000000]"
07008523,"GBP[17.5133181681180143],KIN[2.0000000000000000],USD[0.0000000059150315]"
07008533,"KIN[3.0000000000000000],TRX[0.9722600000000000],USDT[0.0000000084334580],XRP[23049.8753567125384549]"
07008537,"APT[0.0000283900000000],BAO[7.0000000000000000],FTT[1.0931707969311363],KIN[1.0000000000000000],MNGO[0.0076675500000000],SOS[995.3478260800000000],TRX[1.0000000000000000],USD[0.0000000001822542]"
07008552,"TRX[0.0001410000000000],USDT[106.2583516700000000]"
07008579,TRX[0.0000010000000000]
07008603,"BTC[0.0000500054379800],USD[0.0000000078569405],XRP[10636.2402363854417944]"
07008610,"CRV[0.9353078000000000],ETH[0.9560787400000000],SOL[19.7217140000000000],USD[0.0000094675485852],USDT[0.0000000063463089]"
07008619,"ETH[0.1386485800000000],MAGIC[36.5753597464000000],USDT[0.0000112977103560]"
07008632,"BAT[1.0000000000000000],BNB[0.0000595000000000],BTC[0.0000238300000000],DOGE[1.0000000000000000],ETH[0.0437465085640000],EUR[0.6062537391695913],FTT[0.0007603667200000],KIN[2.0000000000000000],RSR[1.0000000000000000],UBXT[1.0000000000000000]"
07008637,USD[0.0000000056821098]
07008651,USDT[0.6115810920000000]
07008658,"FTM[0.0000000099281024],KIN[1.0000000000000000],UBXT[1.0000000000000000],USDT[0.7100000084906224]"
07008663,"SOL[0.0982000000000000],USD[7.0275000000000000]"
07008690,"BNB[0.0000000027150600],BTC[0.0000000047258032],LTC[0.0204366878608688],TRX[0.0000010000000000],USD[0.0000544252279060],USDT[0.0000000081667092]"
07008697,"DENT[1.0000000000000000],XRP[0.0000000024272544]"
07008748,USDT[0.0000000032129524]
07008755,USDT[0.0000000034036526]
07008758,USD[0.0000000033560000]
07008765,USDT[0.0000000020114870]
07008783,XRP[10.0000000000000000]
07008792,USDT[484.1339384822764950]
07008810,"EUR[0.0335663500000000],TONCOIN[0.0713800000000000],USD[-0.0009377092223581]"
07008817,"APT[0.0958000000000000],BTC[0.0000150000000000]"
07008828,USD[1.4895927500000000]
07008833,"BRZ[1.6780950220518000],ETH[0.0000000054942780],USD[0.0000012400749415]"
07008836,"USD[0.0084440000000000],USDT[0.0800000000000000]"
07008838,"ETH[0.0465096065857600],SOL[0.4361095126071924]"
07008846,"TRX[11.2644000000000000],USDT[0.4682801463577895]"
07008847,USD[7.1886487008473844]
07008867,"BTC[0.0000512741600000],TRX[0.0032525200000000]"
07008925,"TRX[0.0000550000000000],USD[0.0000010485797200]"
07008935,"USD[14.4501356735178880],USDT[0.0000000105172157]"
07008954,"APT[0.0000000089846782],BTC[0.0000000057624132],MATIC[0.0000000034800000],USDT[0.0000000047567726]"
07008963,"TRX[1.0057627600000000],USDT[36.2328000203073304]"
07008969,"MATIC[75.1327816023259200],USDT[0.0000000158335528]"
07008977,"BTC[0.0000003000000000],USD[0.0001735990978780]"
07008988,"FTT[9.9853109000000000],TRX[0.0000010000000000],USDT[0.8820250000000000]"
07009011,"GBP[0.0001738336026466],KIN[1.0000000000000000]"
07009015,USDT[0.0000000011233732]
07009016,"BTC[0.0008127200000000],USD[6.2049314771198298],USDT[0.0000825464239458]"
07009025,"BTC[0.0000000131408472],TRX[0.0000000090063707],USDT[0.0000000025836152]"
07009028,BNB[0.0000000031472875]
07009029,"GBP[0.0000000065205809],USDT[0.0708846513227880],XRP[56.0000000000000000]"
07009030,"GALA[0.0019573700000000],USD[0.0000000070248860]"
07009055,USDT[0.0000004286746644]
07009066,"ETH[0.0000000010810000],USD[0.0000000015000000]"
07009078,"BTC[0.0000001900000000],USD[50.3085899323438441]"
07009084,"BTC[0.0001084100000000],DOT[0.0769012800000000],ETH[0.0004082700000000],FTT[2.0000000000000000],LINK[0.0992440000000000],SRM[1.9277922900000000],SRM_LOCKED[0.0031357100000000],TRX[324.0000000000000000],USDT[0.1141812343791897]"
07009097,USD[0.3834339000000000]
07009103,"TRX[0.0000150000000000],USD[223.6235663706250000],USDT[0.0079460000000000]"
07009105,"BAO[1.0000000000000000],ETH[0.0044859800000000],USD[0.0000039632364750],USDT[7.5000000068480376]"
07009106,USD[0.0000000010555569]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07009111,"APT[0.0000000025764440],BNB[0.0000000060019245],BTC[0.0000000200000000],DOGE[0.0000000024778509],ETH[0.0000000049462780],FTT[25.4888186942252867],LTC[0.0000000003741142],SHIB[0.0000000030286873],SYN[0.0000000075000000],USD[0.0000000070057696],USDT[0.0000000028089790],XRP[0.0000000027282486]"
07009129,"APT[0.0000153960197000],AVAX[0.0000145681306400],BNB[0.0000053313704000],DOGE[0.0094623940800000],ETH[0.0000002000000000],MATIC[0.0084713826253000],SOL[0.0000016360000000],TRX[0.0020877889416000],USDT[0.0003593742440000]"
07009131,"TRX[0.0000150000000000],USDT[0.0000640242281033]"
07009146,USDT[0.0000000052262417]
07009158,"ETH[0.0003292000000000],USD[0.0013443137228348],XRP[517.4127892900000000]"
07009184,"USDC[50.6621808100000000],USDT[0.0000000053764808]"
07009192,"AKRO[1.0000000000000000],BAO[3.0000000000000000],DENT[4.0000000000000000],GBP[258.1912589972890667],KIN[9.0000000000000000],RSR[1.0000000000000000],SOL[0.0608189700000000],TRX[1.0000000000000000],USD[0.0168928062422339],XRP[0.0008772700000000]"
07009196,"BAO[2.0000000000000000],BTC[0.0000552400000000],FIDA[1.0000000000000000],GBP[1.5138446748045591],SUSHI[0.0000057700000000]"
07009204,"BTC[0.1293836100000000],USDT[7067.9374481700000000]"
07009210,"SOL[0.0002356200000000],USD[0.0000002271145582]"
07009256,"TRX[0.0000350000000000],USDT[0.3117390020260200]"
07009267,USD[100.6018007800000000]
07009286,"TRX[0.0000220000000000],USDT[0.0673170243979700]"
07009289,"BTC[0.0000000300000000],FTT[0.0000000092010400],USD[-1.0400009213493877],USDT[1.0490453837787970]"
07009295,USDT[0.0000000083950200]
07009323,"ETH[0.0000000018285000],USD[0.1982099252126619]"
07009324,USD[0.0431502712050000]
07009333,"BTC[0.0055000000000000],USD[2.0105627625000000]"
07009348,USDT[0.4002000000000000]
07009350,"USD[-1.0429892677000000],USDT[1.3924968696974000]"
07009353,USD[1.0071211000000000]
07009355,"BAO[2.0000000000000000],GBP[3.6810374248075039],KIN[3.0000000000000000],RSR[2.0000000000000000],TOMO[1.0000000000000000],TRX[1.0000000000000000],UBXT[2.0000000000000000]"
07009366,"ETH[0.0004000000000000],MATIC[64.0000000000000000],SOL[2.0700000000000000],USD[0.4428983860000000],USDT[0.2805979921605836]"
07009372,USDT[0.0000000034214360]
07009384,BTC[0.0063931200000000]
07009393,"DENT[1.0000000000000000],USD[0.0000000175250000],USDC[253.9703138400000000],USDT[0.0000000107173960]"
07009397,"USD[0.0126541165485868],USDT[0.0001632215105958]"
07009409,USD[14.4628293320000000]
07009441,"BRL[225.0000000000000000],BRZ[0.3403258800000000],TRX[0.0000520000000000],USDT[0.0000000037346280]"
07009447,"DENT[1.0000000000000000],GBP[1016.1553714920160465],KIN[1.0000000000000000],SUN[0.0072996600000000],USD[0.0044943257407480],USDT[0.0000000083978800]"
07009454,"USD[33.2704083467000000],USDT[0.0000000055977723]"
07009458,USDT[0.0000000099310559]
07009465,"BCH[0.0000878100000000],XRP[0.7034200300000000]"
07009469,"TRX[0.0000350000000000],USDT[0.1715311570000000]"
07009479,"EUR[0.0026439100000000],USDT[0.0000000085872640]"
07009480,"USD[36.65099022820000000000000000],USDT[3.1490000000000000]"
07009493,"USD[0.0061874135000000],USDT[0.0000000054879133]"
07009495,XRP[15728.7109529500000000]
07009499,"ETH[0.0004159800000000],USD[63.85157007500000000000000000]"
07009500,"BAO[1.0000000000000000],USD[0.0000000122273397],USDT[0.0000000062539374]"
07009508,USDT[13.8549710000000000]
07009524,"ALGO[12.0000000000000000],BAO[1.0000000000000000],DOGEBULL[84.0000000000000000],ETHW[0.0009100800000000],TRX[0.1826470000000000],USD[0.2148059007666792],USDT[0.0581006075000000],XRPBULL[230000.0000000000000000]"
07009533,USD[0.0000000017542963]
07009536,"AKRO[1.0000000000000000],ALGO[202.8853562600000000],APE[5.4364966000000000],BAO[4.0000000000000000],KIN[4.0000000000000000],LOOKS[106.4209511200000000],PAXG[0.0389905600000000],TRX[1.0000000000000000],USD[0.0217209717992137],XRP[0.0021414900000000]"
07009538,"AKRO[1.0000000000000000],USDT[0.0000000042883448]"
07009542,"DOGE[270.5306551900000000],XRP[14613.5218105600000000]"
07009549,"ALGO[4015.3046029600000000],AVAX[126.5132376900000000],BAO[1.0000000000000000],TRX[23071.1909018300000000],USD[12.6964761924622464],XRP[4061.4002875800000000]"
07009555,"ETH[0.0378800000000000],KIN[1.0000000000000000],TRX[9.0000210000000000]"
07009576,"BTC[1.8507361600000000],ETH[3.0272573900000000],XRP[126227.4193680200000000]"
07009577,"FTT[0.1047300220046976],USD[0.3528964040500000],USDT[0.0000000087210969]"
07009600,"BTC[0.0000068700000000],USDT[0.0004002600000000]"
07009618,MATIC[17.0000000000000000]
07009666,"DOT[0.0246000000000000],USD[0.0084631200000000]"
07009668,"ATOM[0.0000089100000000],BAO[1.0000000000000000],BTC[0.0005127500000000],DENT[1.0000000000000000],FTT[0.1314862000000000],GBP[0.0001405238631747],XRP[17.5618496300000000]"
07009685,BTC[0.0330513600000000]
07009697,"USD[101.5358266541441142],USDT[0.0000000055936819]"
07009700,"ARS[0.0000470043149035],GME[0.0153622000000000],LTC[0.0000000063186677],USD[0.0000000034782083]"
07009715,USDT[2500.0000000000000000]
07009729,"BTC[-0.0000000770001689],USD[3.9973311243631032],USDT[0.0470213057467898],WAXL[0.8402779900000000]"
07009730,"TRX[0.0000620000000000],USD[0.0000000134722247],USDT[0.0000000008976052]"
07009737,USD[40.7670000000000000]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07009740,TRX[4.3467110000000000]
07009741,"ETHW[0.0005348000000000],USD[0.0085649247000000]"
07009753,"AUD[77.6482088206001080],TRX[1.0000000000000000]"
07009758,"GALA[19854.7343079600000000],XRP[0.1759128800000000]"
07009762,USD[11.98030295788022160000000000]
07009769,"BNB[0.0003233592156992],FTT[0.0000000021418352]"
07009774,"BTC[0.3706635700000000],FTM[59487.9460400600000000]"
07009777,USD[9503.5351678829875000]
07009788,"USD[0.1377054659000000],USDT[0.0006625500000000]"
07009790,USDT[19.4200000000000000]
07009793,"TRX[0.0000030000000000],USD[5.9886391383300000],USDT[0.0100000000000000]"
07009799,"DENT[1.0000000000000000],UBXT[1.0000000000000000],USD[0.0000000099502392],USDT[83.3476710200000000]"
07009826,ETH[0.0036657545165430]
07009828,XRP[0.8000000000000000]
07009839,"TRX[0.6666960000000000],USDT[0.7348942575000000]"
07009840,"BTC[0.0000039340000000],USD[0.0000000051095586],XRP[0.0000005700000000]"
07009846,"BTC[1.0075504300000000],USD[0.0001984963534364]"
07009848,"AMPL[0.0000000091384798],AUD[0.0000000155126554],BTC[0.0000000100000000],DOT[0.0021293400000000],KIN[1.0000000000000000],USD[-0.0941078529033183],USDT[0.6571580338967230]"
07009860,"USD[0.1653320580245148],XRP[0.1750952782834459]"
07009875,"USD[0.0000000007902400],USDT[0.0000000030504827]"
07009880,"APT[0.0998000000000000],USDT[2.6704716500000000],VND[0.0002479302053795]"
07009884,"ARS[0.0000000047901440],USD[0.0060127213932223],USDT[0.0000000012583256]"
07009891,"TRX[0.0100000000000000],USDT[0.0097659137000000]"
07009892,"FTT[8.6440980832731607],TRX[0.0000130000000000],USD[-0.03949081446223800000000000]"
07009899,"BTC[0.0000000046624996],ETH[0.0000000082931626]"
07009912,"FTT[4.2222073800000000],USD[0.0000000964400512]"
07009936,"USD[0.0000000027474114],USDT[2158.1412182365740867]"
07009942,"FTT[0.0285741393988320],USD[0.0097020195571318]"
07009944,"BTC[0.0000000093400000],ETHW[28.6989647600000000]"
07009948,"AAPL[0.5521415600000000],KIN[2.0000000000000000],NEAR[0.0002452000000000],USD[0.1269925600000000],VND[0.0146000355013758]"
07009954,"TRX[0.0000130000000000],USD[407.6273036675000000],USDT[0.0000000026064998],XRP[0.5144000000000000]"
07009960,"ETH[0.0000189200000000],WRX[0.1015179000000000]"
07009966,"BNB[0.0000048000000000],USD[0.0000233934392798]"
07009982,"USD[4.0503494867783698],USDT[527.0535468187500000]"
07009984,"AUD[0.0000000225123419],KIN[1.0000000000000000],MATH[1.0000000000000000],USDT[0.9051855700000000]"
07009988,"BNB[0.0000000095189813],TRX[0.0000000100000000]"
07010005,"BAO[1.0000000000000000],FTT[1.4000000000000000],USD[0.0000000002650508],USDT[14.5358131739402283],WAXL[0.6420193847250000]"
07010018,"TRX[0.0000540000000000],USDT[11359.1340482741250000]"
07010023,"USD[0.0475700815000000],USDT[64.7570460000000000]"
07010036,"ATLAS[21341.8017602700000000],BAO[1.0000000000000000],USD[0.0000000000084772]"
07010049,AUD[0.0001249207401272]
07010053,USD[8325.0894218600000000]
07010058,"BUSD[2466.2087190000000000],USD[27.9990845298979176],USDT[0.0000000095986600]"
07010061,USDT[0.9324589050000000]
07010072,USDT[2.8031370029518800]
07010079,"AUD[1.3333744910000000],BTC[0.0066000000000000]"
07010085,USDT[0.0000576100000000]
07010095,XRP[0.7350392700000000]
07010101,AUD[990.0000000000000000]
07010105,"ALGO[1.0000000000000000],BNB[0.0002103600000000],BTC[0.0018354100000000],FTM[0.0000000088431288],MATIC[0.0013860800000000],TRX[0.0653607111597736],USD[0.0028243070000000],USDT[0.6696869021704797]"
07010106,USDT[0.0000000006191852]
07010112,USDT[0.0001423636777824]
07010117,USD[0.3662531400000000]
07010120,"BAO[1.0000000000000000],DENT[1.0000000000000000],TRX[0.0097652700000000],USD[0.0000000083044479]"
07010146,"BAO[1.0000000000000000],BTC[0.0002000000000000],USDT[12.8445262812372950]"
